"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
31,"DDList_35","49",NA,NA,NA,NA,NA,"25.03","2 Wochen","2","26.28","4 Wochen","4","LL"
31,"DDList_56","50",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
31,"DDList_10","51",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","LL"
31,"DDList_64","52",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","LL"
31,"DDList_27","53",NA,NA,NA,NA,NA,"7.96","Heute","0","8.36","4 Wochen","4","LL"
31,"DDList_25","54",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
31,"DDList_36","55",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","LL"
31,"DDList_32","56",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
31,"DDList_54","57",NA,NA,NA,NA,NA,"18.49","2 Wochen","2","23.11","6 Wochen","6","LL"
31,"DDList_40","58",NA,NA,NA,NA,NA,"13.33","2 Wochen","2","19.99","4 Wochen","4","LL"
31,"DDList_13","59",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
31,"DDList_63","60",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","LL"
31,"DDList_33","61",NA,NA,NA,NA,NA,"31.17","2 Wochen","2","31.49","4 Wochen","4","LL"
31,"DDList_45","62",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","LL"
31,"DDList_7","63",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","LL"
31,"DDList_46","64",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
31,"DDList_58","65",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","SS"
31,"DDList_47","66",NA,NA,NA,NA,NA,"15.14","2 Wochen","2","20.44","4 Wochen","4","LL"
31,"DDList_39","67",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
31,"DDList_30","68",NA,NA,NA,NA,NA,"9.88","Heute","0","12.35","4 Wochen","4","LL"
31,"DDList_72","69",NA,NA,NA,NA,NA,"21.74","4 Wochen","4","32.62","6 Wochen","6","LL"
31,"DDList_51","70",NA,NA,NA,NA,NA,"31.21","2 Wochen","2","32.77","6 Wochen","6","SS"
31,"DDList_22","71",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","LL"
31,"DDList_23","72",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","LL"
31,"DDList_14","73",NA,NA,NA,NA,NA,"13.62","Heute","0","17.03","2 Wochen","2","LL"
31,"DDList_41","74",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","LL"
31,"DDList_71","75",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
31,"DDList_80","76",NA,NA,NA,NA,NA,"16.81","4 Wochen","?","25.22","6 Wochen","?","LL"
31,"DDList_19","77",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
31,"DDList_8","78",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","LL"
31,"DDList_70","79",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","LL"
31,"DDList_34","80",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
