"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
28,"DDList_74","45",NA,NA,NA,NA,NA,"19.73","4 Wochen","4","20.32","6 Wochen","6","SS"
28,"DDList_38","46",NA,NA,NA,NA,NA,"29.54","2 Wochen","2","36.92","4 Wochen","4","SS"
28,"DDList_63","47",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","SS"
28,"DDList_39","48",NA,NA,NA,NA,NA,"23.17","2 Wochen","2","31.29","4 Wochen","4","LL"
28,"DDList_57","49",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
28,"DDList_45","50",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","SS"
28,"DDList_77","51",NA,NA,NA,NA,NA,"36.52","4 Wochen","4","41.99","6 Wochen","6","LL"
28,"DDList_22","52",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","LL"
28,"DDList_70","53",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","SS"
28,"DDList_10","54",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","SS"
28,"DDList_43","55",NA,NA,NA,NA,NA,"14.59","2 Wochen","2","15.32","4 Wochen","4","SS"
28,"DDList_28","56",NA,NA,NA,NA,NA,"27.74","Heute","0","30.51","4 Wochen","4","SS"
28,"DDList_58","57",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","SS"
28,"DDList_33","58",NA,NA,NA,NA,NA,"31.17","2 Wochen","2","31.49","4 Wochen","4","SS"
28,"DDList_64","59",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","LL"
28,"DDList_34","60",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
28,"DDList_36","61",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","SS"
28,"DDList_46","62",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
28,"DDList_37","63",NA,NA,NA,NA,NA,"14.49","2 Wochen","2","16.66","4 Wochen","4","SS"
28,"DDList_48","64",NA,NA,NA,NA,NA,"22.42","2 Wochen","2","33.63","4 Wochen","4","LL"
28,"DDList_79","65",NA,NA,NA,NA,NA,"16.42","4 Wochen","?","22.16","6 Wochen","?","LL"
28,"DDList_80","66",NA,NA,NA,NA,NA,"16.81","4 Wochen","?","25.22","6 Wochen","?","LL"
28,"DDList_30","67",NA,NA,NA,NA,NA,"9.88","Heute","0","12.35","4 Wochen","4","LL"
28,"DDList_4","68",NA,NA,NA,NA,NA,"30.31","Heute","0","33.34","2 Wochen","2","LL"
28,"DDList_73","69",NA,NA,NA,NA,NA,"7.55","4 Wochen","4","7.62","6 Wochen","6","SS"
28,"DDList_44","70",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","SS"
28,"DDList_53","71",NA,NA,NA,NA,NA,"14.90","2 Wochen","2","17.14","6 Wochen","6","LL"
28,"DDList_23","72",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","LL"
28,"DDList_75","73",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","SS"
28,"DDList_17","74",NA,NA,NA,NA,NA,"21.10","Heute","0","21.31","4 Wochen","4","SS"
28,"DDList_19","75",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
28,"DDList_16","76",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
28,"DDList_62","77",NA,NA,NA,NA,NA,"30.39","2 Wochen","2","37.99","6 Wochen","6","LL"
28,"DDList_52","78",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","SS"
28,"DDList_2","79",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","SS"
28,"DDList_7","80",NA,NA,NA,NA,NA,"27.89","Heute","0","37.65","2 Wochen","2","LL"
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
