"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
79,"DDList_52","25",NA,NA,NA,NA,NA,"30.64","2 Wochen","2","33.70","6 Wochen","6","SS"
79,"DDList_25","26",NA,NA,NA,NA,NA,"14.28","Heute","0","14.43","4 Wochen","4","SS"
79,"DDList_2","27",NA,NA,NA,NA,NA,"11.07","Heute","0","11.41","2 Wochen","2","SS"
79,"DDList_3","28",NA,NA,NA,NA,NA,"35.22","Heute","0","36.98","2 Wochen","2","SS"
79,"DDList_59","29",NA,NA,NA,NA,NA,"18.36","2 Wochen","2","19.28","6 Wochen","6","SS"
79,"DDList_34","30",NA,NA,NA,NA,NA,"29.35","2 Wochen","2","30.23","4 Wochen","4","SS"
79,"DDList_17","31",NA,NA,NA,NA,NA,"21.10","Heute","0","21.31","4 Wochen","4","SS"
79,"DDList_23","32",NA,NA,NA,NA,NA,"11.36","Heute","0","15.34","4 Wochen","4","SS"
79,"DDList_30","33",NA,NA,NA,NA,NA,"9.88","Heute","0","12.35","4 Wochen","4","SS"
79,"DDList_37","34",NA,NA,NA,NA,NA,"14.49","2 Wochen","2","16.66","4 Wochen","4","SS"
79,"DDList_36","35",NA,NA,NA,NA,NA,"12.35","2 Wochen","2","13.58","4 Wochen","4","SS"
79,"DDList_74","36",NA,NA,NA,NA,NA,"19.73","4 Wochen","4","20.32","6 Wochen","6","SS"
79,"DDList_15","37",NA,NA,NA,NA,NA,"30.46","Heute","0","41.12","2 Wochen","2","LL"
79,"DDList_76","38",NA,NA,NA,NA,NA,"7.59","4 Wochen","4","8.35","6 Wochen","6","SS"
79,"DDList_35","39",NA,NA,NA,NA,NA,"25.03","2 Wochen","2","26.28","4 Wochen","4","SS"
79,"DDList_44","40",NA,NA,NA,NA,NA,"26.75","2 Wochen","2","29.42","4 Wochen","4","SS"
79,"DDList_75","41",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","SS"
79,"DDList_78","42",NA,NA,NA,NA,NA,"24","4 Wochen","4","30.00","6 Wochen","6","LL"
79,"DDList_45","43",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","SS"
79,"DDList_41","44",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","SS"
79,"DDList_58","45",NA,NA,NA,NA,NA,"30.88","2 Wochen","2","31.81","6 Wochen","6","SS"
79,"DDList_8","46",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","LL"
79,"DDList_13","47",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
79,"DDList_19","48",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
79,"DDList_46","49",NA,NA,NA,NA,NA,"12.82","2 Wochen","2","16.03","4 Wochen","4","LL"
79,"DDList_40","50",NA,NA,NA,NA,NA,"13.33","2 Wochen","2","19.99","4 Wochen","4","LL"
79,"DDList_11","51",NA,NA,NA,NA,NA,"19.78","Heute","0","20.77","2 Wochen","2","SS"
79,"DDList_10","52",NA,NA,NA,NA,NA,"27.37","Heute","0","28.19","2 Wochen","2","SS"
79,"DDList_42","53",NA,NA,NA,NA,NA,"19.04","2 Wochen","2","19.62","4 Wochen","4","SS"
79,"DDList_50","54",NA,NA,NA,NA,NA,"23.79","2 Wochen","2","24.50","6 Wochen","6","SS"
79,"DDList_70","55",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","LL"
79,"DDList_24","56",NA,NA,NA,NA,NA,"9.18","Heute","0","13.77","4 Wochen","4","LL"
79,"DDList_28","57",NA,NA,NA,NA,NA,"27.74","Heute","0","30.51","4 Wochen","4","SS"
79,"DDList_69","58",NA,NA,NA,NA,NA,"11.09","4 Wochen","4","12.75","6 Wochen","6","LL"
79,"DDList_57","59",NA,NA,NA,NA,NA,"28.17","2 Wochen","2","28.45","6 Wochen","6","SS"
79,"DDList_4","60",NA,NA,NA,NA,NA,"30.31","Heute","0","33.34","2 Wochen","2","SS"
79,"DDList_32","61",NA,NA,NA,NA,NA,"17.51","Heute","0","26.27","4 Wochen","4","LL"
79,"DDList_65","62",NA,NA,NA,NA,NA,"25.45","4 Wochen","4","25.70","6 Wochen","6","SS"
79,"DDList_56","63",NA,NA,NA,NA,NA,"25.89","2 Wochen","2","38.84","6 Wochen","6","LL"
79,"DDList_72","64",NA,NA,NA,NA,NA,"21.74","4 Wochen","4","32.62","6 Wochen","6","LL"
79,"DDList_77","65",NA,NA,NA,NA,NA,"36.52","4 Wochen","4","41.99","6 Wochen","6","LL"
79,"DDList_55","66",NA,NA,NA,NA,NA,"26.11","2 Wochen","2","35.25","6 Wochen","6","SS"
79,"DDList_1","67",NA,NA,NA,NA,NA,"34.78","Heute","0","35.13","2 Wochen","2","SS"
79,"DDList_38","68",NA,NA,NA,NA,NA,"29.54","2 Wochen","2","36.92","4 Wochen","4","LL"
79,"DDList_22","69",NA,NA,NA,NA,NA,"22.75","Heute","0","28.44","4 Wochen","4","SS"
79,"DDList_53","70",NA,NA,NA,NA,NA,"14.90","2 Wochen","2","17.14","6 Wochen","6","SS"
79,"DDList_16","71",NA,NA,NA,NA,NA,"26.77","Heute","0","40.15","2 Wochen","2","LL"
79,"DDList_67","72",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
79,"DDList_60","73",NA,NA,NA,NA,NA,"12.89","2 Wochen","2","14.18","6 Wochen","6","SS"
79,"DDList_54","74",NA,NA,NA,NA,NA,"18.49","2 Wochen","2","23.11","6 Wochen","6","LL"
79,"DDList_43","75",NA,NA,NA,NA,NA,"14.59","2 Wochen","2","15.32","4 Wochen","4","SS"
79,"DDList_26","76",NA,NA,NA,NA,NA,"9.36","Heute","0","9.64","4 Wochen","4","SS"
79,"DDList_48","77",NA,NA,NA,NA,NA,"22.42","2 Wochen","2","33.63","4 Wochen","4","LL"
79,"DDList_66","78",NA,NA,NA,NA,NA,"35.46","4 Wochen","4","36.53","6 Wochen","6","SS"
79,"DDList_5","79",NA,NA,NA,NA,NA,"25.75","Heute","0","29.61","2 Wochen","2","SS"
79,"DDList_64","80",NA,NA,NA,NA,NA,"5.56","2 Wochen","2","8.34","6 Wochen","6","LL"
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
