"ID_eprime","Eprime.LevelName","Sample","starterMagA","starterDelA","starterMagB","starterDelB","starterChoice","SSout","SSdel","SSdelNum","LLout","LLdel","LLdelNum","Choice"
43,"DDList_8","63",NA,NA,NA,NA,NA,"28.41","Heute","0","42.62","2 Wochen","2","LL"
43,"DDList_19","64",NA,NA,NA,NA,NA,"22.34","Heute","0","23.45","4 Wochen","4","SS"
43,"DDList_70","65",NA,NA,NA,NA,NA,"25.11","4 Wochen","4","31.39","6 Wochen","6","LL"
43,"DDList_80","66",NA,NA,NA,NA,NA,"16.81","4 Wochen","?","25.22","6 Wochen","?","LL"
43,"DDList_13","67",NA,NA,NA,NA,NA,"26.97","Heute","0","31.02","2 Wochen","2","LL"
43,"DDList_55","68",NA,NA,NA,NA,NA,"26.11","2 Wochen","2","35.25","6 Wochen","6","LL"
43,"DDList_41","69",NA,NA,NA,NA,NA,"29.42","2 Wochen","2","29.72","4 Wochen","4","SS"
43,"DDList_65","70",NA,NA,NA,NA,NA,"25.45","4 Wochen","4","25.70","6 Wochen","6","SS"
43,"DDList_75","71",NA,NA,NA,NA,NA,"19.61","4 Wochen","4","20.60","6 Wochen","6","SS"
43,"DDList_60","72",NA,NA,NA,NA,NA,"12.89","2 Wochen","2","14.18","6 Wochen","6","LL"
43,"DDList_67","73",NA,NA,NA,NA,NA,"8.19","4 Wochen","4","8.60","6 Wochen","6","SS"
43,"DDList_27","74",NA,NA,NA,NA,NA,"7.96","Heute","0","8.36","4 Wochen","4","SS"
43,"DDList_72","75",NA,NA,NA,NA,NA,"21.74","4 Wochen","4","32.62","6 Wochen","6","LL"
43,"DDList_71","76",NA,NA,NA,NA,NA,"20.07","4 Wochen","4","27.10","6 Wochen","6","LL"
43,"DDList_45","77",NA,NA,NA,NA,NA,"13.69","2 Wochen","2","15.74","4 Wochen","4","LL"
43,"DDList_26","78",NA,NA,NA,NA,NA,"9.36","Heute","0","9.64","4 Wochen","4","SS"
43,"DDList_63","79",NA,NA,NA,NA,NA,"20.39","2 Wochen","2","27.52","6 Wochen","6","LL"
43,"DDList_9","80",NA,NA,NA,NA,NA,"38.86","Heute","0","39.25","2 Wochen","2","SS"
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
